S_2 h= 0.1 Energy= -2.001250064 Entropy= -3.240945747e-12 Magnetization= 0.9996875803
S_2 h= 0.2 Energy= -2.005001043 Entropy= -8.231316317e-11 Magnetization= 0.9987468842
S_2 h= 0.3 Energy= -2.011255282 Entropy= -2.88060968e-10 Magnetization= 0.9971753721
S_2 h= 0.4 Energy= -2.020016709 Entropy= -1.576745138e-09 Magnetization= 0.99496468
S_2 h= 0.5 Energy= -2.031290852 Entropy= -6.681569737e-09 Magnetization= 0.9920971493
S_2 h= 0.6 Energy= -2.045084863 Entropy= -2.098145788e-08 Magnetization= 0.9885563114
S_2 h= 0.7 Energy= -2.061407559 Entropy= -5.471134123e-08 Magnetization= 0.984316985
S_2 h= 0.8 Energy= -2.080269469 Entropy= -1.257426726e-07 Magnetization= 0.9793465403
S_2 h= 0.9 Energy= -2.101682907 Entropy= -2.642295489e-07 Magnetization= 0.973602874
S_2 h= 1 Energy= -2.125662037 Entropy= -5.132563724e-07 Magnetization= 0.9670348266
S_2 h= 1.1 Energy= -2.152222988 Entropy= -9.451993305e-07 Magnetization= 0.9595797626
S_2 h= 1.2 Energy= -2.181383966 Entropy= -1.673330889e-06 Magnetization= 0.9511632369
S_2 h= 1.3 Energy= -2.213165413 Entropy= -2.844817523e-06 Magnetization= 0.9416998922
S_2 h= 1.4 Energy= -2.247590188 Entropy= -4.691837066e-06 Magnetization= 0.9310885995
S_2 h= 1.5 Energy= -2.284683791 Entropy= -7.544286973e-06 Magnetization= 0.9192163756
S_2 h= 1.6 Energy= -2.324474635 Entropy= -1.18643665e-05 Magnetization= 0.9059586029
S_2 h= 1.7 Energy= -2.366994345 Entropy= -1.831369788e-05 Magnetization= 0.8911764056
S_2 h= 1.8 Energy= -2.412278088 Entropy= -2.779550953e-05 Magnetization= 0.8747173384
S_2 h= 1.9 Energy= -2.460364885 Entropy= -4.163347462e-05 Magnetization= 0.8564168774
S_2 h= 2 Energy= -2.511297792 Entropy= -6.146115553e-05 Magnetization= 0.8360909031
S_2 h= 2.1 Energy= -2.565123819 Entropy= -8.94999007e-05 Magnetization= 0.8135349997
S_2 h= 2.2 Energy= -2.621893294 Entropy= -0.000128454841 Magnetization= 0.7885185798
S_2 h= 2.3 Energy= -2.68165831 Entropy= -0.0001814287788 Magnetization= 0.7607814559
S_2 h= 2.4 Energy= -2.744469815 Entropy= -0.0002516078374 Magnetization= 0.730040265
S_2 h= 2.5 Energy= -2.81037289 Entropy= -0.0003418471764 Magnetization= 0.6960014319
S_2 h= 2.6 Energy= -2.879399968 Entropy= -0.0004535538904 Magnetization= 0.6584024405
S_2 h= 2.7 Energy= -2.951562157 Entropy= -0.0005862584065 Magnetization= 0.6170641308
S_2 h= 2.8 Energy= -3.026839394 Entropy= -0.0007366242548 Magnetization= 0.5719572674
S_2 h= 2.9 Energy= -3.105170882 Entropy= -0.0008981843473 Magnetization= 0.5232672653
S_2 h= 3 Energy= -3.186447698 Entropy= -0.001061759912 Magnetization= 0.4714375665
S_2 h= 3.1 Energy= -3.270509529 Entropy= -0.001216553133 Magnetization= 0.417174675
S_2 h= 3.2 Energy= -3.357146862 Entropy= -0.00135179549 Magnetization= 0.361401011
S_2 h= 3.3 Energy= -3.446108891 Entropy= -0.001458525437 Magnetization= 0.3051713294
S_2 h= 3.4 Energy= -3.537116123 Entropy= -0.001530692967 Magnetization= 0.2495552071
S_2 h= 3.5 Energy= -3.62987567 Entropy= -0.001566136839 Magnetization= 0.1955376864
S_2 h= 3.6 Energy= -3.724096784 Entropy= -0.001566195685 Magnetization= 0.1439264487
S_2 h= 3.7 Energy= -3.819504472 Entropy= -0.001535019443 Magnetization= 0.09530924803
S_2 h= 3.8 Energy= -3.915849714 Entropy= -0.001478513212 Magnetization= 0.0500366266
S_2 h= 3.9 Energy= -4.012915729 Entropy= -0.001403298621 Magnetization= 0.008246855653
S_2 h= 4 Energy= -4.110520463 Entropy= -0.001315700553 Magnetization= -0.03009571788
S_2 h= 4.1 Energy= -4.208516035 Entropy= -0.001221473782 Magnetization= -0.06515495609
S_2 h= 4.2 Energy= -4.306786022 Entropy= -0.001125184973 Magnetization= -0.09717350784
S_2 h= 4.3 Energy= -4.405241524 Entropy= -0.001030343988 Magnetization= -0.1264371842
S_2 h= 4.4 Energy= -4.503816712 Entropy= -0.0009394063317 Magnetization= -0.1532436076
S_2 h= 4.5 Energy= -4.602464427 Entropy= -0.0008539409891 Magnetization= -0.1778817061
S_2 h= 4.6 Energy= -4.701152142 Entropy= -0.0007748239646 Magnetization= -0.2006200811
S_2 h= 4.7 Energy= -4.799858471 Entropy= -0.0007024358945 Magnetization= -0.2216987421
S_2 h= 4.8 Energy= -4.89857028 Entropy= -0.0006366989075 Magnetization= -0.2413295252
S_2 h= 4.9 Energy= -4.997280359 Entropy= -0.0005773810438 Magnetization= -0.2596933964
S_2 h= 5 Energy= -5.09598563 Entropy= -0.0005240776104 Magnetization= -0.2769445772
S_2 h= 5.1 Energy= -5.194685779 Entropy= -0.0004763036167 Magnetization= -0.2932128
S_2 h= 5.2 Energy= -5.293382246 Entropy= -0.000433558297 Magnetization= -0.3086094989
S_2 h= 5.3 Energy= -5.392077495 Entropy= -0.0003953331495 Magnetization= -0.3232258222
S_2 h= 5.4 Energy= -5.490774507 Entropy= -0.0003611463085 Magnetization= -0.3371391756
S_2 h= 5.5 Energy= -5.589476428 Entropy= -0.0003305503042 Magnetization= -0.3504148167
S_2 h= 5.6 Energy= -5.688186339 Entropy= -0.0003031461087 Magnetization= -0.363107949
S_2 h= 5.7 Energy= -5.786907117 Entropy= -0.0002785486995 Magnetization= -0.375265916
S_2 h= 5.8 Energy= -5.885641352 Entropy= -0.0002564397921 Magnetization= -0.3869289786
S_2 h= 5.9 Energy= -5.984391307 Entropy= -0.0002365382064 Magnetization= -0.3981322937
S_2 h= 6 Energy= -6.083158915 Entropy= -0.0002185761237 Magnetization= -0.4089064503
S_2 h= 6.1 Energy= -6.18194578 Entropy= -0.0002023466966 Magnetization= -0.4192781185
S_2 h= 6.2 Energy= -6.280753198 Entropy= -0.0001876240654 Magnetization= -0.4292716471
S_2 h= 6.3 Energy= -6.37958219 Entropy= -0.0001742763726 Magnetization= -0.4389076461
S_2 h= 6.4 Energy= -6.478433524 Entropy= -0.0001621358982 Magnetization= -0.4482056694
S_2 h= 6.5 Energy= -6.577307745 Entropy= -0.0001510883166 Magnetization= -0.4571826064
S_2 h= 6.6 Energy= -6.676205207 Entropy= -0.0001409828759 Magnetization= -0.4658554652
S_2 h= 6.7 Energy= -6.775126099 Entropy= -0.0001317374949 Magnetization= -0.4742381835
S_2 h= 6.8 Energy= -6.874070464 Entropy= -0.0001232634121 Magnetization= -0.4823444399
S_2 h= 6.9 Energy= -6.973038231 Entropy= -0.0001154824726 Magnetization= -0.4901866291
S_2 h= 7 Energy= -7.072029228 Entropy= -0.0001083218974 Magnetization= -0.497776318
S_2 h= 7.1 Energy= -7.1710432 Entropy= -0.0001017360709 Magnetization= -0.5051244734
S_2 h= 7.2 Energy= -7.270079826 Entropy= -9.565150686e-05 Magnetization= -0.5122412719
S_2 h= 7.3 Energy= -7.369138732 Entropy= -9.003974116e-05 Magnetization= -0.5191363447
S_2 h= 7.4 Energy= -7.468219501 Entropy= -8.480366199e-05 Magnetization= -0.5258184543
S_2 h= 7.5 Energy= -7.567321683 Entropy= -7.998533042e-05 Magnetization= -0.5322965291
S_2 h= 7.6 Energy= -7.666444805 Entropy= -7.550992191e-05 Magnetization= -0.5385781592
S_2 h= 7.7 Energy= -7.765588375 Entropy= -7.135100046e-05 Magnetization= -0.5446711742
S_2 h= 7.8 Energy= -7.86475189 Entropy= -6.748134909e-05 Magnetization= -0.5505828132
S_2 h= 7.9 Energy= -7.96393484 Entropy= -6.387651421e-05 Magnetization= -0.5563199553
S_2 h= 8 Energy= -8.063136714 Entropy= -6.051448426e-05 Magnetization= -0.5618891452
S_2 h= 8.1 Energy= -8.162356998 Entropy= -5.737540815e-05 Magnetization= -0.5672966162
S_2 h= 8.2 Energy= -8.261595185 Entropy= -5.444135155e-05 Magnetization= -0.5725483109
S_2 h= 8.3 Energy= -8.360850772 Entropy= -5.170636318e-05 Magnetization= -0.5776498959
S_2 h= 8.4 Energy= -8.460123264 Entropy= -4.912344901e-05 Magnetization= -0.5826064067
S_2 h= 8.5 Energy= -8.559412175 Entropy= -4.672512919e-05 Magnetization= -0.5874239306
S_2 h= 8.6 Energy= -8.658717028 Entropy= -4.445698944e-05 Magnetization= -0.5921066161
S_2 h= 8.7 Energy= -8.758037357 Entropy= -4.235020383e-05 Magnetization= -0.5966598175
S_2 h= 8.8 Energy= -8.85737271 Entropy= -4.034390723e-05 Magnetization= -0.6010875792
