S_2 h= 0.1 Energy= -2.001230266 Entropy= -1.26194194e-13 Magnetization= 0.9997709697
S_2 h= 0.2 Energy= -2.004509845 Entropy= -1.12566477e-10 Magnetization= 1.000543044
S_2 h= 0.3 Energy= -2.008247066 Entropy= 1.838487376e-09 Magnetization= 1.005923144
S_2 h= 0.4 Energy= -2.01040258 Entropy= 0.1511435166 Magnetization= 1.012606696
S_2 h= 0.5 Energy= -2.011927564 Entropy= 0.3582505394 Magnetization= 0.9872375519
S_2 h= 0.6 Energy= -2.019593065 Entropy= -0.4489784027 Magnetization= 0.8863764447
S_2 h= 0.7 Energy= -2.040361146 Entropy= -1.327171064 Magnetization= 0.7930789938
S_2 h= 0.8 Energy= -2.06834531 Entropy= -1.757956436 Magnetization= 0.9518241599
S_2 h= 0.9 Energy= -2.089843693 Entropy= 0.4352601939 Magnetization= 1.125551908
S_2 h= 1 Energy= -2.110050571 Entropy= 2.346636957 Magnetization= 0.948869472
S_2 h= 1.1 Energy= -2.136919583 Entropy= 1.544674694 Magnetization= 0.8481466643
S_2 h= 1.2 Energy= -2.174145124 Entropy= 0.05220187293 Magnetization= 0.7809243855
S_2 h= 1.3 Energy= -2.225436156 Entropy= 0.1587838894 Magnetization= 0.7099328712
S_2 h= 1.4 Energy= -2.289628508 Entropy= 0.3308627212 Magnetization= 0.7017196939
S_2 h= 1.5 Energy= -2.359430509 Entropy= 0.5028833658 Magnetization= 0.7838602577
S_2 h= 1.6 Energy= -2.425723905 Entropy= 0.5271439911 Magnetization= 0.8896432837
S_2 h= 1.7 Energy= -2.479705473 Entropy= 0.291301018 Magnetization= 1.025024137
S_2 h= 1.8 Energy= -2.513053064 Entropy= -0.09725837014 Magnetization= 1.245739327
S_2 h= 1.9 Energy= -2.526200037 Entropy= -0.4072299396 Magnetization= 1.408405397
S_2 h= 2 Energy= -2.532516527 Entropy= -0.5016016392 Magnetization= 1.326791346
S_2 h= 2.1 Energy= -2.548008316 Entropy= -0.4274597988 Magnetization= 1.016015125
S_2 h= 2.2 Energy= -2.580806302 Entropy= -0.3024103445 Magnetization= 0.6269937637
S_2 h= 2.3 Energy= -2.630727208 Entropy= -0.196047557 Magnetization= 0.2801485423
S_2 h= 2.4 Energy= -2.693962277 Entropy= -0.1235352578 Magnetization= 0.01627055363
S_2 h= 2.5 Energy= -2.766526643 Entropy= -0.07821707817 Magnetization= -0.1707991407
S_2 h= 2.6 Energy= -2.84541217 Entropy= -0.05062773554 Magnetization= -0.3004740305
S_2 h= 2.7 Energy= -2.928599716 Entropy= -0.03376966061 Magnetization= -0.3907147337
S_2 h= 2.8 Energy= -3.014785395 Entropy= -0.02326627704 Magnetization= -0.4547223295
S_2 h= 2.9 Energy= -3.10312827 Entropy= -0.01655656225 Magnetization= -0.5012223508
S_2 h= 3 Energy= -3.193076446 Entropy= -0.01213964386 Magnetization= -0.5360349277
S_2 h= 3.1 Energy= -3.284258008 Entropy= -0.009147690575 Magnetization= -0.5628449196
S_2 h= 3.2 Energy= -3.376414682 Entropy= -0.007064947687 Magnetization= -0.5840261643
S_2 h= 3.3 Energy= -3.469361565 Entropy= -0.005573700083 Magnetization= -0.6012198643
S_2 h= 3.4 Energy= -3.562962369 Entropy= -0.004479457184 Magnetization= -0.6155017856
S_2 h= 3.5 Energy= -3.657113923 Entropy= -0.003659605628 Magnetization= -0.6275920777
S_2 h= 3.6 Energy= -3.751736223 Entropy= -0.003032445249 Magnetization= -0.6380083503
S_2 h= 3.7 Energy= -3.846765906 Entropy= -0.002543772172 Magnetization= -0.6471184643
S_2 h= 3.8 Energy= -3.942151842 Entropy= -0.002156920774 Magnetization= -0.6551880404
S_2 h= 3.9 Energy= -4.037852109 Entropy= -0.001846264129 Magnetization= -0.6624141303
S_2 h= 4 Energy= -4.133831847 Entropy= -0.001593480824 Magnetization= -0.6689427695
S_2 h= 4.1 Energy= -4.230061709 Entropy= -0.001385543557 Magnetization= -0.6748914966
S_2 h= 4.2 Energy= -4.326516732 Entropy= -0.00121270169 Magnetization= -0.6803459736
S_2 h= 4.3 Energy= -4.423175475 Entropy= -0.001067702216 Magnetization= -0.6853769101
S_2 h= 4.4 Energy= -4.520019379 Entropy= -0.0009450875238 Magnetization= -0.6900414358
S_2 h= 4.5 Energy= -4.617032258 Entropy= -0.0008405728911 Magnetization= -0.6943834766
S_2 h= 4.6 Energy= -4.714199902 Entropy= -0.0007508905745 Magnetization= -0.6984415464
S_2 h= 4.7 Energy= -4.811509769 Entropy= -0.0006734013642 Magnetization= -0.7022459815
S_2 h= 4.8 Energy= -4.908950726 Entropy= -0.000606232894 Magnetization= -0.7058256725
S_2 h= 4.9 Energy= -5.006512846 Entropy= -0.0005476199148 Magnetization= -0.7092015901
S_2 h= 5 Energy= -5.104187243 Entropy= -0.0004962299154 Magnetization= -0.7123924256
S_2 h= 5.1 Energy= -5.201965923 Entropy= -0.000450918717 Magnetization= -0.7154143506
S_2 h= 5.2 Energy= -5.299841678 Entropy= -0.0004109200572 Magnetization= -0.7182836381
S_2 h= 5.3 Energy= -5.397807979 Entropy= -0.0003754279503 Magnetization= -0.7210120236
S_2 h= 5.4 Energy= -5.495858899 Entropy= -0.0003438245065 Magnetization= -0.7236106707
S_2 h= 5.5 Energy= -5.593989042 Entropy= -0.0003155917368 Magnetization= -0.7260894773
S_2 h= 5.6 Energy= -5.692193478 Entropy= -0.0002902929782 Magnetization= -0.7284572641
S_2 h= 5.7 Energy= -5.790467695 Entropy= -0.0002675621582 Magnetization= -0.7307221684
S_2 h= 5.8 Energy= -5.888807555 Entropy= -0.000247085298 Magnetization= -0.7328909773
S_2 h= 5.9 Energy= -5.987209251 Entropy= -0.0002285794927 Magnetization= -0.7349697955
S_2 h= 6 Energy= -6.085669276 Entropy= -0.0002118077186 Magnetization= -0.7369648308
S_2 h= 6.1 Energy= -6.184184392 Entropy= -0.0001965974855 Magnetization= -0.7388815376
S_2 h= 6.2 Energy= -6.282751603 Entropy= -0.000182781393 Magnetization= -0.7407247523
S_2 h= 6.3 Energy= -6.381368135 Entropy= -0.0001701712608 Magnetization= -0.7424984362
S_2 h= 6.4 Energy= -6.480031411 Entropy= -0.0001586552061 Magnetization= -0.7442068526
S_2 h= 6.5 Energy= -6.578739038 Entropy= -0.0001481186827 Magnetization= -0.7458538937
S_2 h= 6.6 Energy= -6.677488787 Entropy= -0.0001384612036 Magnetization= -0.7474426054
S_2 h= 6.7 Energy= -6.776278579 Entropy= -0.0001295943613 Magnetization= -0.7489763383
S_2 h= 6.8 Energy= -6.875106474 Entropy= -0.0001214401619 Magnetization= -0.750457841
S_2 h= 6.9 Energy= -6.973970658 Entropy= -0.0001139660869 Magnetization= -0.7518905477
S_2 h= 7 Energy= -7.072869433 Entropy= -0.000107024063 Magnetization= -0.7532757803
S_2 h= 7.1 Energy= -7.171801208 Entropy= -0.0001006369262 Magnetization= -0.7546169321
S_2 h= 7.2 Energy= -7.27076449 Entropy= -9.471437922e-05 Magnetization= -0.7559156081
S_2 h= 7.3 Energy= -7.369757877 Entropy= -8.93185123e-05 Magnetization= -0.7571748435
S_2 h= 7.4 Energy= -7.46878005 Entropy= -8.423524852e-05 Magnetization= -0.7583950515
S_2 h= 7.5 Energy= -7.567829769 Entropy= -7.944278589e-05 Magnetization= -0.7595779924
S_2 h= 7.6 Energy= -7.666905864 Entropy= -7.504888831e-05 Magnetization= -0.7607264578
S_2 h= 7.7 Energy= -7.766007231 Entropy= -7.088023004e-05 Magnetization= -0.7618409374
S_2 h= 7.8 Energy= -7.865132829 Entropy= -6.707169586e-05 Magnetization= -0.7629241667
S_2 h= 7.9 Energy= -7.964281675 Entropy= -6.351905929e-05 Magnetization= -0.7639768824
S_2 h= 8 Energy= -8.063452839 Entropy= -6.020168157e-05 Magnetization= -0.7650003857
S_2 h= 8.1 Energy= -8.162645439 Entropy= -5.710086659e-05 Magnetization= -0.7659959029
S_2 h= 8.2 Energy= -8.261858642 Entropy= -5.419965097e-05 Magnetization= -0.7669645909
S_2 h= 8.3 Energy= -8.361091657 Entropy= -5.150040711e-05 Magnetization= -0.7679077101
S_2 h= 8.4 Energy= -8.460343734 Entropy= -4.895314977e-05 Magnetization= -0.7688259515
S_2 h= 8.5 Energy= -8.559614161 Entropy= -4.656327389e-05 Magnetization= -0.7697204659
S_2 h= 8.6 Energy= -8.658902261 Entropy= -4.43191189e-05 Magnetization= -0.7705921783
S_2 h= 8.7 Energy= -8.758207391 Entropy= -4.221003167e-05 Magnetization= -0.771441965
S_2 h= 8.8 Energy= -8.857528938 Entropy= -4.022626667e-05 Magnetization= -0.7722705585
S_2 h= 8.9 Energy= -8.956866321 Entropy= -3.835889781e-05 Magnetization= -0.7730789494
S_2 h= 9 Energy= -9.056218985 Entropy= -3.65997399e-05 Magnetization= -0.7738677839
S_2 h= 9.1 Energy= -9.155586399 Entropy= -3.494127849e-05 Magnetization= -0.7746377745
